,reference_id,weapon_name,itemTypeDisplayName,itemTypeAndTierDisplayName,itemType,itemSubType,tierTypeName,equipmentSlotTypeHash,itemCategoryHashes,levels,loreHash_list
236,261110027,Titan Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
237,261110028,Lotus Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
238,261110029,Competitive Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
239,261110030,Warlock Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
240,261110031,Hunter Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
241,263169843,Titan Resource Detector,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
242,263371512,Entwining Heart Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
243,263371513,Garland Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
244,263371514,Propulsive Heart Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
245,263371515,True Conifer Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
246,263371516,Amo Ludere Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
247,263371517,Electric Heart Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
248,263371518,Tirastrella Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],[0],
249,263371519,Radiant Sunflake Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
250,265113466,Crucible Rewards,,,20,0,Common,,[3109687656],[0],
251,269339124,Dawning Hope,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]",[1],
252,269552461,Road Complex AA1,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 32, 30, 29, 21, 20, 1]",
253,269888150,Swordmaster's Guard,Guard,Legendary Guard,19,18,Legendary,,"[54, 3072652064, 610365472, 59]",,
254,270671209,Winterhart Robes,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[21, 47, 20]","[1, 0]",
255,270846462,Restorative Warlock Armor,Intrinsic,Common Intrinsic,19,0,Common,,"[2237038328, 610365472, 59]",,
256,273396910,Frontier Justice,Scout Rifle,Legendary Scout Rifle,3,14,Legendary,1498876634.0,"[2, 1, 8]","[33, 1]",
257,275645401,Case of Energized Armor Mods,Package,Rare Package,20,0,Rare,,"[268598612, 3109687656]",[0],
258,275645403,Case of Rare Armor Mods,Package,Rare Package,20,0,Rare,,"[268598612, 3109687656]",[0],
259,277887712,Aggressive Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
260,277887713,Twilight Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
261,277887714,Crescent Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
262,277887715,Hemisphere Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
263,277887718,Vertical Shell,Ghost Shell,Legendary Ghost Shell,24,0,Legendary,4023194814.0,[39],"[1, 0]",
264,280187206,Hardcase Battleplate,Chest Armor,Rare Chest Armor,2,28,Rare,14239492.0,"[22, 47, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 0]",
265,280464955,Firmly Planted,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
266,280468807,,,,0,0,Common,,[],,
267,282452962,Crimson Engram x 3,,,20,0,,,[3109687656],,
268,283753645,Thinking About Death,,,0,0,,,[],[0],
269,284441163,Fossilized Hermaion Blossom,Prophecy Offering,Rare Prophecy Offering,20,0,Rare,,"[2005599723, 35, 52, 3109687656]",,
270,285236952,The Gateway,,,0,0,,,[],[0],
271,287042892,Negative Space,Sword,Legendary Sword,3,18,Legendary,953998645.0,"[4, 1, 54]","[33, 32, 30, 29, 21, 20, 1, 0]",
272,287042893,Complex Solution,Sword,Legendary Sword,3,18,Legendary,953998645.0,"[4, 1, 54]","[33, 32, 30, 29, 21, 20, 1, 0]",
273,287042894,Unspoken Promise,Sword,Legendary Sword,3,18,Legendary,953998645.0,"[4, 1, 54]","[33, 32, 30, 29, 21, 20, 1, 0]",
274,287471683,Iron Truage Gloves,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 1, 0]",
275,288406316,Greaves of the Emperor's Champion,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 32, 31, 30, 27, 0]",288406316.0
276,288406317,Greaves of Rull,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 32, 31, 30, 27, 1, 0]",288406317.0
277,288815409,Renegade Greaves,Leg Armor,Common Leg Armor,2,29,Common,20886954.0,"[22, 48, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
278,290572450,,,,0,0,Common,,[],,
279,291437034,Lost Pacific Cape,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 1, 0]",3711706335.0
280,291850787,Solar Paragon Mod,Leg Armor Mod,Legendary Leg Armor Mod,19,0,Legendary,,"[59, 3607371986, 4104513227]","[1, 0]",
281,292778444,Spicy Ramen,Emote,Exotic Emote,23,0,Exotic,3224618069.0,[44],"[1, 0]",
282,292872936,Sails of Osiris,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",292872936.0
283,292872937,Saint-14's Gray Pigeon,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",292872937.0
284,292872938,Kabr's Glass Aegis,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",292872938.0
285,292872939,Asher Mir's One-Way Ticket,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",292872939.0
286,292872940,Ikora's Resolve,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",292872940.0
287,292872941,The Sundaresh Experiment 13-R,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",292872941.0
288,293917172,Strange Parcel,Package,Legendary Package,25,0,Legendary,,[268598612],,
289,294080936,,,,0,0,Common,,[],,
290,294080939,,,,0,0,Common,,[],,
291,297446959,Legendary Gear,,,20,0,Legendary,,[3109687656],,
292,300330855,,,,0,0,Common,,[],,
293,304443327,Clan XP,,,20,0,,,[3109687656],,
294,308026950,Road Complex AA1,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[23, 48, 20]","[33, 32, 30, 29, 21, 20, 1]",
295,308642207,,,,0,0,Common,,[],,
296,311763085,Six,,,0,0,,,[],[0],
297,311852248,Bushwhacker,Grenade Launcher,Legendary Grenade Launcher,3,23,Legendary,953998645.0,"[4, 1, 153950757]",,
298,311999292,Cracked Talisman,Warlock Relic,Common Warlock Relic,0,0,Common,,[],[0],
299,311999293,Cracked Talisman,Warlock Relic,Common Warlock Relic,0,0,Common,,[],,
300,313455276,Beam Effects,Transmat Effect,Rare Transmat Effect,20,0,Rare,,"[208981632, 177260082, 59, 3109687656]",,
301,313685908,Taken Resurgence,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
302,313685909,Ignition Unsparked,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
303,313685910,Traveler's Departure,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
304,313685911,Asher's Asylum,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
305,313712270,Inspiring Presence,Bonus,Common Bonus,19,0,Common,,"[303512563, 59]",,
306,316000947,Dead End Cure 2.1,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 32, 30, 29, 21, 20, 1]",
307,316740353,Winterhart Mask,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[1, 0]",
308,316745113,Sovereign Hood,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 1, 0]",
309,317465074,Cerulean Flash,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",317465074.0
310,317465075,A History of Starlight,Ship,Exotic Ship,21,0,Exotic,284967655.0,"[42, 52]","[1, 0]",317465075.0
311,319767342,Talk to Zavala,,,0,0,,,[],[0],
312,320310249,Orobas Vectura Bond,Warlock Bond,Rare Warlock Bond,2,30,Rare,1585787867.0,"[21, 49, 20]",,
313,320310250,Unethical Experiments Bond,Warlock Bond,Rare Warlock Bond,2,30,Rare,1585787867.0,"[21, 49, 20]",,
314,320310251,Dreamer's Bond,Warlock Bond,Common Warlock Bond,2,30,Common,1585787867.0,"[21, 49, 20]",[2],
315,320534106,Cosmology,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
316,321172966,,,,0,0,Common,,[],,
317,323879921,Solar Core,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
318,324939098,Omega Mechanos Greaves,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[1, 0]",
319,325519402,Darkest Before,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,2465295065.0,"[3, 1, 7]","[33, 20, 1]",
320,328129566,,,,0,0,Common,,[],,
321,328454340,Iron Pledge Ornament,Titan Mark,Legendary Titan Mark,20,30,Legendary,1585787867.0,"[49, 20, 3109687656]",,
322,329782251,Crucible Experience Log,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
323,330159795,Future War Cult Armor,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
324,332133599,Mini Frags,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
325,333041308,Good Idea,Emote,Rare Emote,23,0,Rare,3224618069.0,[44],"[1, 0]",
326,334168982,Iron Banner: Season 1,,,0,0,,,[],[0],
327,337811599,Soaring Sword Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
328,338497266,,,,0,0,Common,,[],,
329,339163900,Nightshade,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,1498876634.0,"[2, 1, 7]","[33, 1, 0]",
330,339343290,Nergal PR4,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,2465295065.0,"[3, 1, 7]","[33, 1]",
331,339343291,Cadenza-43,Pulse Rifle,Legendary Pulse Rifle,3,13,Legendary,2465295065.0,"[3, 1, 7]","[33, 1]",
332,340118991,Boots of Sekris,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 32, 31, 30, 27, 0]",340118991.0
333,341468857,Bond of Insight,Warlock Bond,Common Warlock Bond,2,30,Common,1585787867.0,"[21, 49, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
334,342618372,Coronation Cloak,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 1, 0]",
335,343066522,,,,0,0,Common,,[],,
336,344032858,Solar Damage Mod,Weapon Mod,Legendary Weapon Mod,19,0,Legendary,,"[59, 1052191496, 610365472]","[1, 0]",
337,345644619,Crucible Throat Lozenges,Quest Step,Legendary Quest Step,12,0,Legendary,,[16],[0],
338,346413250,Crown of Bravery,Aura,Common Aura,0,0,Common,,[],,
339,346554709,Nightfall,,,0,0,,,[],[0],
340,346872983,Raid Gear,,,20,0,,,[3109687656],,
341,346878928,VEIST Fieldscale,Shader,Rare Shader,19,20,Rare,,"[41, 52]",[1],
342,346878930,VEIST Poison,Shader,Rare Shader,19,20,Rare,,"[41, 52]",[1],
343,347024182,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
344,349457197,Dead Orbit Engram,Engram,Legendary Engram,8,0,Legendary,,[34],,
345,349778169,,,,0,0,Common,,[],,
346,353359567,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
347,354401740,Assassin's Blade,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
348,356155277,Energy Counterbalance Mod,Hunter Cloak Mod,Rare Hunter Cloak Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 1037516129]",[1],
349,357114969,Enhance!,Quest,Quest,15,0,,,[53],,
350,358062527,,,,0,0,Common,,[],,
351,358639470,Classified,,,0,0,,,,,
352,359305801,,,,0,0,Common,,[],,
353,359660595,Acceleration Mod,Leg Armor Mod,Legendary Leg Armor Mod,19,0,Legendary,,"[59, 4104513227, 3607371986]","[1, 0]",
354,360593481,SRO-52 Ocular,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
355,360593482,SRO-41 Ocular,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
356,360593483,SRO-37 Ocular,Scope,Legendary Scope,19,0,Legendary,,"[2411768833, 610365472, 59]",,
357,362192720,Energy Counterbalance Mod,Hunter Cloak Mod,Legendary Hunter Cloak Mod,19,0,Legendary,,"[59, 3196106184, 4104513227, 1037516129]","[1, 0]",
358,362514080,Common Gear,,,20,0,Uncommon,,[3109687656],,
359,363748862,Power Bracket Mod,Warlock Bond Mod,Rare Warlock Bond Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 2955376534]",[1],
360,366348795,Power Munition Loader,Chest Armor Mod,Rare Chest Armor Mod,19,0,Rare,,"[59, 3723676689, 4104513227]",[1],
361,366418892,The Outlander's Grip,Gauntlets,Rare Gauntlets,2,27,Rare,3551918588.0,"[23, 46, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 0]",
362,368009314,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[46, 20, 3109687656]",,
363,369186071,Vest of Optimacy,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[1, 0]",
364,372212741,Weaver-C,Rocket Launcher,Rare Rocket Launcher,3,10,Rare,953998645.0,"[4, 1, 13]",,
365,372430833,Shock Blast,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
366,373203219,Philomath Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[33, 32, 30, 29, 21, 20, 1]",
367,376092836,Compete in the Mayhem Crucible playlist,,,0,0,,,[],[0],
368,377257911,MIDA Multi-Tool,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
369,379184720,,,,0,0,Common,,[],,
370,379479305,Laugh,Emote,Uncommon Emote,23,0,Uncommon,3224618069.0,[44],[0],
371,383742277,Cloak of Feltroc,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 32, 31, 30, 27, 0]",383742277.0
372,385045066,Frumious Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 1, 0]",
373,385169146,Kairos Function Wraps,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 1, 0]",3669055767.0
374,387100392,Anti-Extinction Plate,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[33, 1, 0]",
375,387708030,Prophet Snow,Chest Armor,Rare Chest Armor,2,28,Rare,14239492.0,"[21, 47, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
376,387755874,,Gauntlets,Legendary Gauntlets,20,27,Legendary,3551918588.0,"[46, 20, 3109687656]",,
377,388345008,"Meditation: ""Utopia""",,,20,0,Legendary,,[3109687656],[0],
378,388433755,Create Armor Mod,,,20,0,Common,,[3109687656],[0],
379,390974608,EDZ Combo Detector,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
380,394592499,Visit Hawthorne,,,0,0,,,[],[0],
381,395873777,Advanced Paradox Amplifier,Prophecy Offering,Rare Prophecy Offering,20,0,Rare,,"[2005599723, 35, 52, 3109687656]",,
382,397654099,Wastelander Vest,Chest Armor,Common Chest Armor,2,28,Common,14239492.0,"[23, 47, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
383,398231906,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
384,398376520,Scout Report: Titan,Consumable,Rare Consumable,9,0,Rare,,"[35, 52]",[0],
385,398705109,"Meditation: ""Unbroken""",,,20,0,Legendary,,[3109687656],[0],
386,400000184,Iron Banner Armor,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
387,400025382,Floating Cowl,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]",[20],
388,400025383,Flowing Cowl,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 1]",
389,400542689,New Monarchy Arsenal,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
390,400542690,New Monarchy Arsenal,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
391,405115754,Salute,Emote,Legendary Emote,23,0,Legendary,3224618069.0,[44],[0],
392,405406988,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",,
393,405406989,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",,
394,405406990,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",,
395,405406991,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",,
396,406401261,The Took Offense,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 1, 0]",
397,407863746,Vest of the Emperor's Agent,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 32, 31, 30, 27, 0]",407863746.0
398,407863747,Vest of the Ace-Defiant,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 32, 31, 30, 27, 1, 0]",407863747.0
399,408043377,,,,0,0,Common,,[],,
400,408440598,True Prophecy,Hand Cannon,Legendary Hand Cannon,3,9,Legendary,1498876634.0,"[2, 1, 6]","[33, 1]",
401,409092784,Trickster,Hunter Ornament,Exotic Hunter Ornament,19,21,Exotic,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]","[1, 0]",
402,409831596,Proximity Grenades,Magazine,Legendary Magazine,19,0,Legendary,,"[4184407433, 610365472, 59]",,
403,410671183,High-Minded Complex,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[21, 47, 20]","[33, 32, 30, 29, 21, 20, 1]",
404,412299646,Dancehall,Emote,Legendary Emote,23,0,Legendary,3224618069.0,[44],"[1, 0]",
405,413219098,,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
406,413460498,Xenos Vale IV,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 1, 0]",
407,415074081,Plate of Optimacy,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[1, 0]",
408,415337355,,,,0,0,Common,,[],,
409,417178925,Solar Impact Mod,Hunter Cloak Mod,Rare Hunter Cloak Mod,19,0,Rare,,"[59, 4104513227, 3196106184, 1037516129]",[1],
410,417474224,Hoosegow,Rocket Launcher,Legendary Rocket Launcher,3,10,Legendary,953998645.0,"[4, 1, 13]","[33, 32, 30, 29, 21, 20, 1, 0]",
411,417474225,Mos Epoch III,Rocket Launcher,Legendary Rocket Launcher,3,10,Legendary,953998645.0,"[4, 1, 13]","[33, 32, 30, 29, 21, 20, 1, 0]",
412,417474226,Blue Shift,Rocket Launcher,Legendary Rocket Launcher,3,10,Legendary,953998645.0,"[4, 1, 13]","[33, 32, 30, 29, 21, 20, 1, 0]",
413,417821705,Primal Siege Type 1,Leg Armor,Rare Leg Armor,2,29,Rare,20886954.0,"[22, 48, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
414,419976108,The Dragon's Shadow,Chest Armor,Exotic Chest Armor,2,28,Exotic,14239492.0,"[23, 47, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",419976108.0
415,419976110,Raiden Flux,Chest Armor,Exotic Chest Armor,2,28,Exotic,14239492.0,"[23, 47, 20]","[33, 32, 31, 30, 29, 27, 20, 10, 1, 0]",419976110.0
416,419976111,Lucky Raspberry,Chest Armor,Exotic Chest Armor,2,28,Exotic,14239492.0,"[23, 47, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",419976111.0
417,420195688,Dawning's Gift Schematic: Asher,Quest Step,Legendary Quest Step,12,0,Legendary,,[16],[0],
418,422795638,Faction Access,,,20,0,Common,,[3109687656],,
419,423137075,Rare Gear,,,20,0,Rare,,[3109687656],,
420,425148549,Weapon Stats Armor Mods,,,0,0,Rare,,[],,
421,425960662,Delayed Gratification,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
422,426147374,New Pacific Arcology,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
423,432848324,Weekly Clan Engrams,,,0,0,,,[],[0],
424,434092458,Gensym Knight Mark,Titan Mark,Legendary Titan Mark,2,30,Legendary,1585787867.0,"[22, 49, 20]","[33, 1, 0]",2035730315.0
425,434243995,Hodiocentrist Bond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]","[33, 32, 30, 29, 21, 20, 1]",
426,436053704,Hungry Edge,Blade,Legendary Blade,19,18,Legendary,,"[54, 1709863189, 610365472, 59]",,
427,436269558,Void Paragon Mod,Helmet Armor Mod,Rare Helmet Armor Mod,19,0,Rare,,"[59, 1362265421, 4104513227]",[1],
428,436496575,,,,0,0,Common,,[],,
429,439168247,Striking Hand,Arms Armor Mod,Legendary Arms Armor Mod,19,0,Legendary,,"[59, 4104513227, 3872696960]",,
430,445755704,Tactic SAS,Sight,Legendary Sight,19,0,Legendary,,"[3866509906, 610365472, 59]",,
431,445755705,Shortspec SAS,Sight,Legendary Sight,19,0,Legendary,,"[3866509906, 610365472, 59]",,
432,445755706,Control SAS,Sight,Legendary Sight,19,0,Legendary,,"[3866509906, 610365472, 59]",,
433,445755707,QuickDot SAS,Sight,Legendary Sight,19,0,Legendary,,"[3866509906, 610365472, 59]",,
434,445755710,FarPoint SAS,Sight,Legendary Sight,19,0,Legendary,,"[3866509906, 610365472, 59]",,
435,445755711,Target SAS,Sight,Legendary Sight,19,0,Legendary,,"[3866509906, 610365472, 59]",,
436,447407759,Gensym Knight Greaves,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 1, 0]",
437,448103877,"""Deep Storage""",,,0,0,,,[],[0],
438,452060094,Refugee Gloves,Gauntlets,Common Gauntlets,2,27,Common,3551918588.0,"[22, 46, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
439,454583975,Six Shooter,Emote,Exotic Emote,23,0,Exotic,3224618069.0,[44],"[1, 0]",
440,454663507,,,,0,0,Common,,[],,
441,455571454,Masterwork Armor,,,19,0,Legendary,,"[59, 141186804]",,
442,457297858,Atgeir 2T1,Leg Armor,Uncommon Leg Armor,2,29,Uncommon,20886954.0,"[22, 48, 20]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
443,458095280,Crest of Alpha Lupi,Chest Armor,Exotic Chest Armor,2,28,Exotic,14239492.0,"[22, 47, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",458095280.0
444,458095281,Actium War Rig,Chest Armor,Exotic Chest Armor,2,28,Exotic,14239492.0,"[22, 47, 20]","[33, 32, 31, 30, 29, 27, 20, 10, 1, 0]",458095281.0
445,458095282,Hallowfire Heart,Chest Armor,Exotic Chest Armor,2,28,Exotic,14239492.0,"[22, 47, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",458095282.0
446,459778797,Refugee Mask,Helmet,Common Helmet,2,26,Common,3448274439.0,"[23, 45, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
447,460017080,Headseeker,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
448,460724140,The Jade Rabbit,Scout Rifle,Exotic Scout Rifle,20,14,Exotic,1498876634.0,"[2, 1, 8, 3109687656]",,
449,461025654,Primal Siege Type 1,Helmet,Rare Helmet,2,26,Rare,3448274439.0,"[22, 45, 20]","[33, 32, 30, 29, 20, 19, 17, 15, 13, 11, 9, 7, 5, 4, 3, 2, 1, 0]",
450,461171930,Alkane Spores,Redeemable,Rare Redeemable,9,0,Rare,,"[2088636411, 35, 52]",[0],
451,461261404,,,,0,0,Common,,[],,
452,463945442,Crucible Engram,Engram,Legendary Engram,8,0,Legendary,,[34],,
453,464789944,Meditations,Quest,Quest,15,0,,,[53],,
454,466087222,Smoothbore,Barrel,Legendary Barrel,19,0,Legendary,,"[3085181971, 610365472, 59]",,
455,467115403,Exotic Gear,,,20,0,Exotic,,[3109687656],,
